"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_othr_1_rcd","ho_othr_2_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_NoNghbr","san_fac_NA","wp_prblm_taste_rcd_na","wp_prblm_smell_rcd_na","wp_prblm_color_rcd_na","wp_prblm_cloudy_rcd_na","ho_diar_rcd_na","ho_typh_rcd_na","ho_malr_rcd_na","ho_dysn_rcd_na","ho_resp_rcd_na","ho_skin_rcd_na","ho_eyin_rcd_na","ho_wrms_rcd_na","ho_othr_1_rcd_na","ho_othr_2_rcd_na","ho_dk_rcd_na","fnct_wp","fnct_wp_na","fnct_wp_tt","strd_fees_sum","strd_fees_none","fnct_wq","fnct_wq_na","fnct_wq_tt","tst_rslt_elec_amt","tst_rslt_elec_amt_na","tst_rslt_elec_amt_tt","tst_rslt_temp_amt","tst_rslt_temp_amt_na","tst_rslt_temp_amt_tt","tst_rslt_trbd_amt","tst_rslt_trbd_amt_na","tst_rslt_trbd_amt_tt","tst_rslt_nitrite_amt","tst_rslt_nitrite_amt_na","tst_rslt_nitrite_amt_tt","tst_rslt_nitrate_amt","tst_rslt_nitrate_amt_na","tst_rslt_nitrate_amt_tt","tst_rslt_fl_amt","tst_rslt_fl_amt_na","tst_rslt_fl_amt_tt","tst_rslt_arsnc_amt","tst_rslt_arsnc_amt_na","tst_rslt_arsnc_amt_tt","tst_rslt_ecoli_amt","tst_rslt_ecoli_amt_na","tst_rslt_ecoli_amt_tt","tst_rslt_fcoli_amt","tst_rslt_fcoli_amt_na","tst_rslt_fcoli_amt_tt","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
"826358","m",2015-12-11,"1","0","01",1,6,52,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,2,360000,0,2,0,2,43.2,1,1,49.9,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,13,1,1,1,0,0,0
"826365","b",2010-06-11,"1","0","01",1,30,168,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,16,14,0,0,0,0,7,0,23,0,0,0,30,30,30,30,18,18,18,18,18,18,18,18,18,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826365","m",2015-12-09,"1","0","01",1,10,86,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,8,2,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,0,2,195000,0,2,0,3,90,2,1,23,2,1,5,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,163,2,1,1,0,0,0
"826372","b",2010-01-11,"1","0","01",1,50,276,1,0,49,0,10,0,0,0,15,7,0,15,0,0,0,0,16,9,25,0,0,20,1,29,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826372","m",2016-03-04,"1","0","01",1,12,65,0,0,0,0,1,5,8,0,8,2,2,1,0,0,0,5,7,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,3,1300000,0,2,0,2,162,0,2,48.8,0,2,0,1,1,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,15,1,1,1,0,0,0
"826389","b",2010-10-11,"1","0","01",1,40,251,4,5,31,0,8,0,0,0,8,6,0,8,0,0,0,2,16,0,22,0,0,10,6,24,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826389","m",2016-03-18,"1","0","01",1,10,85,0,0,0,0,0,0,8,0,3,0,1,1,2,0,1,4,6,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,0,2,80000,0,2,0,2,NA,2,0,NA,2,0,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,100,1,1,1,0,0,0
"826396","b",2010-11-22,"1","0","01",1,40,257,4,4,32,0,12,0,0,0,17,8,0,17,0,0,0,4,16,0,20,0,0,5,2,33,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826396","m",2015-12-16,"1","0","01",1,8,38,0,0,0,0,2,2,3,0,3,1,2,3,0,0,0,8,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,2,30000,0,4,0,4,250,2,2,27.7,3,1,0,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,11,1,3,91,3,1,0,0,1,0
"826406","b",2010-11-24,"1","0","01",1,44,244,0,24,20,0,4,0,0,0,17,2,0,17,0,0,0,4,11,3,22,4,0,3,4,37,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826406","m",2016-03-08,"1","0","01",1,50,273,0,0,0,0,0,8,49,0,1,0,0,0,1,0,0,26,23,0,1,0,0,3,1,8,33,5,0,2,2,2,2,0,0,0,0,0,0,0,0,0,50,50,2,0,2,0,1,2,0,3,123.5,1,2,NA,3,0,48,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,101,1,2,50,2,1,0,0,0,1
"826413","b",2010-03-12,"1","0","01",1,52,272,7,18,27,0,23,0,0,0,7,0,0,7,0,0,0,0,19,9,24,0,0,6,2,44,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826413","m",2016-02-12,"1","0","01",1,10,48,0,0,0,0,1,1,1,0,2,1,3,5,1,0,0,4,6,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,222000,0,2,0,2,185,0,2,48.6,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,1,1,1,1,0,0,0
"826420","b",2011-01-21,"1","0","01",1,40,172,3,2,29,0,6,0,0,0,10,0,0,10,0,0,0,0,14,16,10,0,0,3,10,27,0,0,0,6,6,6,6,25,25,25,25,25,25,25,25,25,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826420","m",2016-02-16,"1","0","01",1,9,41,0,0,0,0,1,0,3,0,4,2,1,0,0,0,0,4,5,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.5,0,2,17000,0,2,0,2,121.7,1,1,50.3,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,14.5,1,1,1,0,0,0
"826437","b",2011-01-24,"1","0","01",1,45,288,0,0,25,0,18,0,0,0,17,4,0,17,0,0,0,0,13,3,29,0,0,1,14,30,0,0,0,20,20,20,20,14,14,14,14,14,14,14,14,14,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826437","m",2016-01-14,"1","0","01",1,33,232,0,0,0,1,5,2,23,0,5,0,5,15,2,0,1,23,10,0,0,0,0,0,0,13,19,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,33,32,2.5,0,3,156000,0,2,0,2,NA,2,0,23.5,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,7,1,1,1,0,0,0
"826444","m",2016-03-14,"0","0","00",1,9,44,1,2,2,5,1,3,5,0,6,1,0,1,1,0,0,0,9,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,2,130000,0,2,0,4,350,2,2,22,3,1,101,1,3,NA,4,0,NA,4,0,NA,4,0,NA,4,0,10,2,2,73,3,1,0,1,0,0
"826451","b",2011-01-03,"1","0","01",1,60,246,4,0,56,0,5,0,0,0,9,7,0,9,0,0,0,0,27,0,33,0,0,21,34,5,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826451","m",2015-10-29,"1","0","01",1,11,80,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,4,7,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,0,2,650000,0,3,0,3,232,1,2,50.5,1,2,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,8,2,1,1,0,0,0
"826468","b",2011-03-03,"1","0","01",1,40,224,0,0,27,0,14,0,0,0,16,4,0,16,0,0,0,2,29,0,9,0,0,17,7,16,0,0,0,13,13,13,13,14,14,14,14,14,14,14,14,14,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826468","m",2015-10-30,"1","0","01",1,11,72,0,0,0,0,0,0,8,0,1,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,1,2e+05,0,2,0,2,271,0,2,48.7,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,0,1,1,1,0,0,0
"826475","m",2016-03-30,"0","0","00",1,2,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,55000,0,2,0,2,240.7,0,2,50.2,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,27,1,1,1,0,0,0
"826482","b",2011-03-14,"1","0","01",1,45,221,0,0,45,0,10,0,0,0,23,1,0,23,0,0,0,1,24,0,20,0,0,13,1,31,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826482","m",2016-04-01,"1","0","01",1,10,43,0,0,0,0,0,2,5,0,3,3,0,3,0,0,0,6,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,0,2,78000,0,3,0,5,210,2,3,22,4,1,0,0,5,NA,5,0,NA,5,0,NA,5,0,NA,5,0,0,1,4,59,4,1,1,0,0,0
"826499","b",2011-03-31,"1","0","01",1,52,277,3,0,49,0,23,0,0,0,0,7,0,0,0,0,0,6,32,0,14,0,0,15,4,32,1,0,0,0,0,0,0,22,22,22,22,22,22,22,22,22,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826499","m",2016-11-14,"1","0","01",1,36,245,0,0,0,0,1,1,26,0,9,3,5,7,2,0,1,13,23,0,0,0,0,0,3,9,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,2,0,3,0,1,2,0,2,150,0,2,49.8,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,21,1,1,1,0,0,0
"826509","b",2011-10-05,"1","0","01",1,52,297,0,4,27,0,21,0,0,0,0,9,0,0,0,0,0,0,19,6,27,0,0,20,2,30,0,0,0,21,21,21,21,25,25,25,25,25,25,25,25,25,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826509","m",2015-10-06,"1","0","01",1,17,98,0,0,0,0,0,3,17,0,0,2,3,5,3,0,0,10,7,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1.5,0,2,203000,0,3,0,4,126.3,2,2,27.7,3,1,0,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,117,1,3,105,3,1,0,0,0,1
"826516","m",2015-10-30,"0","0","00",1,9,59,0,0,0,2,1,2,6,0,0,2,2,2,2,0,0,7,2,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.5,0,2,94000,0,2,0,2,80,1,1,NA,2,0,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,140,1,1,1,0,0,0
"826523","b",2011-05-16,"1","0","01",1,45,240,18,12,1,0,29,0,0,0,0,3,0,0,0,0,0,11,20,2,10,2,0,16,4,25,0,0,0,14,14,14,14,16,16,16,16,16,16,16,16,16,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826523","m",2016-01-14,"1","0","01",1,9,49,0,0,0,0,1,3,5,0,4,2,2,2,0,0,0,3,6,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0,2,105000,0,3,0,3,196,1,2,49.6,1,2,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,2,1,2,0,2,1,0,1,0,0
"826530","b",2011-05-23,"1","0","01",1,68,364,0,0,15,0,16,0,0,0,0,2,0,0,0,0,0,5,18,20,20,5,0,28,5,35,0,0,0,53,53,53,53,50,50,50,50,50,50,50,50,50,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826530","m",2015-09-29,"1","0","01",1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,80000,0,2,0,3,284.4,0,3,23,2,1,45,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,56,1,2,72,2,1,0,0,1,0
"826547","b",2011-05-26,"1","0","01",1,68,312,0,0,57,0,23,0,0,0,0,12,0,0,0,0,0,5,14,15,21,13,0,27,4,37,0,0,0,11,11,11,11,37,37,37,37,37,37,37,37,37,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826547","m",2016-11-22,"1","0","01",1,38,204,0,0,0,0,0,0,34,0,3,10,2,1,0,0,3,28,10,0,0,0,0,0,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,3,0,3,3e+05,0,2,0,2,170,0,2,48.9,0,2,5,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,1,1,1,1,0,0,0
"826554","b",2011-05-30,"1","0","01",1,52,256,0,0,22,0,19,0,0,0,0,5,0,0,0,0,0,3,10,2,16,21,0,22,3,27,0,0,0,30,30,30,30,28,28,28,28,28,28,28,28,28,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826554","m",2015-09-30,"1","0","01",1,20,115,0,0,0,0,0,3,14,0,8,5,4,5,2,0,1,7,13,0,0,0,0,0,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,2,0,3,373000,0,2,0,3,109.3,1,2,22.5,2,1,50,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,8,1,2,58,2,1,0,1,0,0
"826561","b",2011-01-08,"1","0","01",1,42,212,0,1,41,0,11,0,0,0,0,2,0,0,0,0,0,15,26,0,1,0,0,22,1,19,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826561","m",2015-09-22,"1","0","01",1,10,63,0,0,0,0,3,3,6,0,0,0,3,3,2,0,0,6,4,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,30000,0,2,0,3,150,2,1,NA,3,0,30,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,160,2,1,1,0,0,0
"826578","b",2011-08-17,"1","0","01",1,37,178,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,3,19,5,0,9,2,25,1,0,0,37,37,37,37,34,34,34,34,34,34,34,34,34,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826578","m",2016-09-27,"1","0","01",1,19,122,0,2,1,0,1,5,13,0,3,4,2,1,1,0,0,10,9,0,0,0,0,0,2,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,2.5,0,3,12000,0,2,0,2,201,0,2,51.7,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,1.5,1,1,37,1,1,0,1,0,0
"826585","b",2011-01-09,"1","0","01",1,49,251,0,0,49,0,24,0,0,0,0,5,0,0,0,0,0,24,20,0,5,0,0,15,2,32,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826585","m",2015-10-06,"1","0","01",1,16,94,0,0,0,0,0,0,14,0,1,2,3,1,2,0,1,10,6,0,0,0,0,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,2,0,2,0,1,1,0,2,250,1,1,NA,2,0,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,4,1,1,79,1,1,0,1,0,0
"826592","b",2011-08-09,"1","0","01",1,39,162,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,5,13,4,17,0,0,0,21,18,0,0,0,0,0,0,0,38,38,38,38,38,38,38,38,38,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826592","m",2015-10-16,"1","0","01",1,8,46,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,2,30000,0,3,0,3,50,2,1,48.6,1,2,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,60,1,2,21.5,2,1,0,0,1,0
"826602","b",2011-09-28,"1","0","01",1,63,301,0,0,63,0,26,0,0,0,0,10,0,0,0,0,0,39,11,0,13,0,0,31,0,32,0,0,0,0,0,0,0,29,29,29,29,29,29,29,29,29,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826602","m",2015-10-13,"1","0","01",1,11,47,0,0,0,0,0,4,11,1,0,0,2,3,0,0,0,5,6,0,0,0,0,0,0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,0,2,3e+05,0,2,0,3,60,2,1,NA,3,0,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,57.5,2,1,1,0,0,0
"826619","b",2011-04-10,"1","0","01",1,59,302,0,32,27,0,33,0,0,0,0,3,0,0,0,0,0,32,20,0,7,0,0,42,0,17,0,0,0,0,0,0,0,23,23,23,23,23,23,23,23,23,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826619","m",2015-12-16,"1","0","01",1,12,58,0,0,0,0,0,1,4,0,4,7,1,2,1,0,0,7,5,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1.5,0,2,141000,0,2,0,2,60,1,1,29.1,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,18,1,1,1,0,0,0
"826626","b",2011-11-25,"1","0","01",1,53,253,0,0,23,0,9,0,0,0,0,2,0,0,0,0,0,0,14,5,32,2,0,14,8,31,0,0,0,30,30,30,30,43,43,43,43,43,43,43,43,43,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826626","m",2016-12-02,"1","0","01",1,27,160,0,0,0,0,0,0,19,0,5,0,3,2,0,0,2,18,9,0,0,0,0,0,1,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,2.5,0,3,135000,0,2,0,3,277.5,0,3,23,2,1,56,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,14.5,1,2,67,2,1,0,0,1,0
"826633","m",2015-11-30,"0","0","00",1,14,96,0,0,0,0,0,0,6,0,7,0,0,0,0,0,2,7,7,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,2,85000,0,2,0,3,351.7,1,2,0,2,1,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,147,2,1,1,0,0,0
"826640","b",2011-10-11,"1","0","01",1,52,255,0,0,52,0,17,0,0,0,0,6,0,0,0,0,0,8,27,3,14,0,0,17,0,35,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826640","m",2016-12-02,"1","0","01",1,26,147,0,0,0,0,0,0,25,0,2,4,1,0,1,0,0,23,3,0,0,0,0,0,3,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,2,0,2,120000,0,2,0,3,909,1,2,NA,3,0,0,1,2,NA,3,0,NA,3,0,NA,3,0,NA,3,0,2,1,2,34,2,1,0,1,0,0
"826657","b",2011-11-29,"1","0","01",1,60,367,4,3,53,0,15,0,0,0,0,11,0,0,0,0,0,14,27,2,17,0,0,14,3,43,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826657","m",2015-12-07,"1","0","01",1,10,83,5,7,6,4,4,8,4,1,4,4,4,5,1,0,1,0,7,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,2,1e+05,0,4,0,5,240,2,3,28.9,4,1,5,1,4,NA,5,0,NA,5,0,NA,5,0,NA,5,0,101,1,4,95,4,1,0,0,0,1
"826664","m",2015-12-07,"0","0","00",1,12,83,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,0,2,70000,0,2,0,3,140,2,1,NA,3,0,12,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,57,1,2,29,2,1,0,0,1,0
"826671","b",2011-06-12,"1","0","01",1,51,255,0,0,51,0,12,0,0,0,0,1,0,0,0,0,0,30,11,5,5,0,0,15,0,36,0,0,0,0,0,0,0,39,39,39,39,39,39,39,39,39,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826671","m",2015-12-07,"1","0","01",1,11,50,0,0,0,0,1,3,4,0,8,5,1,1,0,0,0,3,8,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1.5,0,2,70000,0,1,0,2,180,1,1,NA,2,0,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,2,1,1,187,1,1,0,1,0,0
"826688","m",2016-03-07,"0","0","00",1,10,46,0,0,0,0,1,1,5,0,2,4,1,0,0,0,0,3,7,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.5,0,1,23000,0,2,0,2,225.3,0,2,50.5,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,44,1,1,1,0,0,0
